Zip Code,City,County,Type,State,Route Code
13365,Little Falls,Herkimer,Standard,NY,U15
13367,Lowville,Lewis,Standard,NY,U28
13368,Lyons Falls,Lewis,Standard,NY,U28
13401,Mc Connellsville,Oneida,P.O. Box,NY,U29
13402,Madison,Madison,Standard,NY,U30
13403,Marcy,Oneida,Standard,NY,U29
13404,Martinsburg,Lewis,P.O. Box,NY,U28
13406,Middleville,Herkimer,Standard,NY,U15
13407,Mohawk,Herkimer,Standard,NY,U15
13408,Morrisville,Madison,Standard,NY,U30
13409,Munnsville,Madison,Standard,NY,U30
13410,Nelliston,Montgomery,P.O. Box,NY,U18
13411,New Berlin,Chenango,Standard,NY,U31
13413,New Hartford,Oneida,Standard,NY,U29
13415,New Lisbon,Otsego,Standard,NY,U14
13416,Newport,Herkimer,Standard,NY,U15
13417,New York Mills,Oneida,Standard,NY,U29
13418,North Brookfield,Madison,Standard,NY,U30
13420,Old Forge,Herkimer,Standard,NY,U15
13421,Oneida,Madison,Standard,NY,U30
13424,Oriskany,Oneida,Standard,NY,U29
13425,Oriskany Falls,Oneida,Standard,NY,U29
13426,Orwell,Oswego,P.O. Box,NY,U35
13428,Palatine Bridge,Montgomery,Standard,NY,U18
13431,Poland,Herkimer,Standard,NY,U15
13433,Port Leyden,Lewis,Standard,NY,U28
13435,Prospect,Oneida,P.O. Box,NY,U29
13436,Raquette Lake,Hamilton,Standard,NY,U22
13437,Redfield,Oswego,Standard,NY,U35
13438,Remsen,Oneida,Standard,NY,U29
13439,Richfield Springs,Otsego,Standard,NY,U14
13440,Rome,Oneida,Standard,NY,U29
13441,Rome,Oneida,Standard,NY,U29
13442,Rome,Oneida,P.O. Box,NY,U29
13449,Rome,Oneida,Unique,NY,U29
13450,Roseboom,Otsego,Standard,NY,U14
13452,Saint Johnsville,Montgomery,Standard,NY,U18
13454,Salisbury Center,Herkimer,Standard,NY,U15
13455,Sangerfield,Oneida,P.O. Box,NY,U29
13456,Sauquoit,Oneida,Standard,NY,U29
13457,Schuyler Lake,Otsego,P.O. Box,NY,U14
13459,Sharon Springs,Schoharie,Standard,NY,U13
13460,Sherburne,Chenango,Standard,NY,U31
13461,Sherrill,Oneida,Standard,NY,U29
13464,Smyrna,Chenango,Standard,NY,U31
13465,Solsville,Madison,Standard,NY,U30
13468,Springfield Center,Otsego,Standard,NY,U14
13469,Stittville,Oneida,Standard,NY,U29
13470,Stratford,Fulton,Standard,NY,U17
13471,Taberg,Oneida,Standard,NY,U29
13472,Thendara,Herkimer,P.O. Box,NY,U15
13473,Turin,Lewis,Standard,NY,U28
13475,Van Hornesville,Herkimer,Standard,NY,U15
13476,Vernon,Oneida,Standard,NY,U29
13477,Vernon Center,Oneida,Standard,NY,U29
13478,Verona,Oneida,Standard,NY,U29
13479,Washington Mills,Oneida,P.O. Box,NY,U29
13480,Waterville,Oneida,Standard,NY,U29
13482,West Burlington,Otsego,Standard,NY,U14
13483,Westdale,Oneida,Standard,NY,U29
13484,West Eaton,Madison,P.O. Box,NY,U30
13485,West Edmeston,Madison,Standard,NY,U30
13486,Westernville,Oneida,Standard,NY,U29
13488,Westford,Otsego,Standard,NY,U14
13489,West Leyden,Lewis,Standard,NY,U28
13490,Westmoreland,Oneida,Standard,NY,U29
13491,West Winfield,Herkimer,Standard,NY,U15
13492,Whitesboro,Oneida,Standard,NY,U29
13493,Williamstown,Oswego,Standard,NY,U35
13494,Woodgate,Oneida,Standard,NY,U29
13495,Yorkville,Oneida,Standard,NY,U29
13501,Utica,Oneida,Standard,NY,U29
13502,Utica,Oneida,Standard,NY,U29
13503,Utica,Oneida,P.O. Box,NY,U29
13504,Utica,Oneida,P.O. Box,NY,U29
13505,Utica,Oneida,P.O. Box,NY,U29
13599,Utica,Oneida,Unique,NY,U29
13601,Watertown,Jefferson,Standard,NY,U27
13602,Fort Drum,Jefferson,Standard,NY,U27
13603,Watertown,Jefferson,Standard,NY,U27
13605,Adams,Jefferson,Standard,NY,U27
13606,Adams Center,Jefferson,Standard,NY,U27
13607,Alexandria Bay,Jefferson,Standard,NY,U27
13608,Antwerp,Jefferson,Standard,NY,U27
13611,Belleville,Jefferson,P.O. Box,NY,U27
13612,Black River,Jefferson,Standard,NY,U27
13613,Brasher Falls,Saint Lawrence,Standard,NY,U26
13614,Brier Hill,Saint Lawrence,Standard,NY,U26
13615,Brownville,Jefferson,P.O. Box,NY,U27
13616,Calcium,Jefferson,Standard,NY,U27
13617,Canton,Saint Lawrence,Standard,NY,U26
13618,Cape Vincent,Jefferson,Standard,NY,U27
13619,Carthage,Jefferson,Standard,NY,U27
13620,Castorland,Lewis,Standard,NY,U28
13621,Chase Mills,Saint Lawrence,Standard,NY,U26
13622,Chaumont,Jefferson,Standard,NY,U27
13623,Chippewa Bay,Saint Lawrence,P.O. Box,NY,U26
13624,Clayton,Jefferson,Standard,NY,U27
13625,Colton,Saint Lawrence,Standard,NY,U26
13626,Copenhagen,Lewis,Standard,NY,U28
13627,Deer River,Lewis,P.O. Box,NY,U28
13628,Deferiet,Jefferson,P.O. Box,NY,U27
13630,De Kalb Junction,Saint Lawrence,Standard,NY,U26
13631,Denmark,Lewis,P.O. Box,NY,U28
13632,Depauville,Jefferson,P.O. Box,NY,U27
13633,De Peyster,Saint Lawrence,Standard,NY,U26
13634,Dexter,Jefferson,Standard,NY,U27
13635,Edwards,Saint Lawrence,Standard,NY,U26
13636,Ellisburg,Jefferson,Standard,NY,U27
13637,Evans Mills,Jefferson,Standard,NY,U27
13638,Felts Mills,Jefferson,Standard,NY,U27
13639,Fine,Saint Lawrence,Standard,NY,U26
13640,Wellesley Island,Jefferson,Standard,NY,U27
13641,Fishers Landing,Jefferson,P.O. Box,NY,U27
13642,Gouverneur,Saint Lawrence,Standard,NY,U26
13643,Great Bend,Jefferson,P.O. Box,NY,U27
13645,Hailesboro,Saint Lawrence,P.O. Box,NY,U26
13646,Hammond,Saint Lawrence,Standard,NY,U26
13647,Hannawa Falls,Saint Lawrence,P.O. Box,NY,U26
13648,Harrisville,Lewis,Standard,NY,U28
13649,Helena,Saint Lawrence,P.O. Box,NY,U26
13650,Henderson,Jefferson,Standard,NY,U27
13651,Henderson Harbor,Jefferson,P.O. Box,NY,U27
13652,Hermon,Saint Lawrence,Standard,NY,U26
13654,Heuvelton,Saint Lawrence,Standard,NY,U26
13655,Hogansburg,Franklin,Standard,NY,U25
13656,La Fargeville,Jefferson,Standard,NY,U27
13657,Limerick,Jefferson,P.O. Box,NY,U27
13658,Lisbon,Saint Lawrence,Standard,NY,U26
13659,Lorraine,Jefferson,Standard,NY,U27
13660,Madrid,Saint Lawrence,Standard,NY,U26
13661,Mannsville,Jefferson,Standard,NY,U27
13662,Massena,Saint Lawrence,Standard,NY,U26
13664,Morristown,Saint Lawrence,Standard,NY,U26
13665,Natural Bridge,Jefferson,Standard,NY,U27
13666,Newton Falls,Saint Lawrence,P.O. Box,NY,U26
13667,Norfolk,Saint Lawrence,Standard,NY,U26
13668,Norwood,Saint Lawrence,Standard,NY,U26
13669,Ogdensburg,Saint Lawrence,Standard,NY,U26
13670,Oswegatchie,Saint Lawrence,Standard,NY,U26
13671,Antwerp,Jefferson,P.O. Box,NY,U27
13672,Parishville,Saint Lawrence,Standard,NY,U26
13673,Philadelphia,Jefferson,Standard,NY,U27
13674,Pierrepont Manor,Jefferson,P.O. Box,NY,U27
13675,Plessis,Jefferson,Standard,NY,U27
13676,Potsdam,Saint Lawrence,Standard,NY,U26
13677,Pyrites,Saint Lawrence,P.O. Box,NY,U26
13678,Raymondville,Saint Lawrence,P.O. Box,NY,U26
13679,Redwood,Jefferson,Standard,NY,U27
13680,Rensselaer Falls,Saint Lawrence,Standard,NY,U26
13681,Richville,Saint Lawrence,Standard,NY,U26
13682,Rodman,Jefferson,Standard,NY,U27
13683,Rooseveltown,Saint Lawrence,P.O. Box,NY,U26
13684,Russell,Saint Lawrence,Standard,NY,U26
13685,Sackets Harbor,Jefferson,Standard,NY,U27
13687,South Colton,Saint Lawrence,Standard,NY,U26
13690,Star Lake,Saint Lawrence,Standard,NY,U26
13691,Theresa,Jefferson,Standard,NY,U27
13692,Thousand Island Park,Jefferson,P.O. Box,NY,U27
13693,Three Mile Bay,Jefferson,Standard,NY,U27
13694,Waddington,Saint Lawrence,Standard,NY,U26
13695,Wanakena,Saint Lawrence,P.O. Box,NY,U26
13696,West Stockholm,Saint Lawrence,Standard,NY,U26
13697,Winthrop,Saint Lawrence,Standard,NY,U26
13699,Potsdam,Saint Lawrence,Unique,NY,U26
13730,Afton,Chenango,Standard,NY,U31
13731,Andes,Delaware,Standard,NY,U08
13732,Apalachin,Tioga,Standard,NY,U38
13733,Bainbridge,Chenango,Standard,NY,U31
13734,Barton,Tioga,Standard,NY,U38
13736,Berkshire,Tioga,Standard,NY,U38
13737,Bible School Park,Broome,P.O. Box,NY,U32
13738,Blodgett Mills,Cortland,P.O. Box,NY,U33
13739,Bloomville,Delaware,Standard,NY,U08
13740,Bovina Center,Delaware,Standard,NY,U08
13743,Candor,Tioga,Standard,NY,U38
13744,Castle Creek,Broome,Standard,NY,U32
13745,Chenango Bridge,Broome,P.O. Box,NY,U32
13746,Chenango Forks,Broome,Standard,NY,U32
13747,Colliersville,Otsego,P.O. Box,NY,U14
13748,Conklin,Broome,Standard,NY,U32
13749,Corbettsville,Broome,P.O. Box,NY,U32
13750,Davenport,Delaware,Standard,NY,U08
13751,Davenport Center,Delaware,Standard,NY,U08
13752,Delancey,Delaware,Standard,NY,U08
13753,Delhi,Delaware,Standard,NY,U08
13754,Deposit,Broome,Standard,NY,U32
13755,Downsville,Delaware,Standard,NY,U08
13756,East Branch,Delaware,Standard,NY,U08
13757,East Meredith,Delaware,Standard,NY,U08
13758,East Pharsalia,Chenango,P.O. Box,NY,U31
13760,Endicott,Broome,Standard,NY,U32
13761,Endicott,Broome,P.O. Box,NY,U32
13762,Endwell,Broome,P.O. Box,NY,U32
13763,Endicott,Broome,P.O. Box,NY,U32
13774,Fishs Eddy,Delaware,P.O. Box,NY,U08
13775,Franklin,Delaware,Standard,NY,U08
13776,Gilbertsville,Otsego,Standard,NY,U14
13777,Glen Aubrey,Broome,Standard,NY,U32
13778,Greene,Chenango,Standard,NY,U31
13780,Guilford,Chenango,Standard,NY,U31
13782,Hamden,Delaware,Standard,NY,U08
13783,Hancock,Delaware,Standard,NY,U08
13784,Harford,Cortland,P.O. Box,NY,U33
13786,Harpersfield,Delaware,Standard,NY,U08
13787,Harpursville,Broome,Standard,NY,U32
13788,Hobart,Delaware,Standard,NY,U08
13790,Johnson City,Broome,Standard,NY,U32
13794,Killawog,Broome,P.O. Box,NY,U32
13795,Kirkwood,Broome,Standard,NY,U32
13796,Laurens,Otsego,Standard,NY,U14
13797,Lisle,Broome,Standard,NY,U32
13801,Mc Donough,Chenango,Standard,NY,U31
13802,Maine,Broome,Standard,NY,U32
13803,Marathon,Cortland,Standard,NY,U33
13804,Masonville,Delaware,Standard,NY,U08
13806,Meridale,Delaware,Standard,NY,U08
13807,Milford,Otsego,Standard,NY,U14
13808,Morris,Otsego,Standard,NY,U14
13809,Mount Upton,Chenango,Standard,NY,U31
13810,Mount Vision,Otsego,Standard,NY,U14
13811,Newark Valley,Tioga,Standard,NY,U38
13812,Nichols,Tioga,Standard,NY,U38
13813,Nineveh,Broome,Standard,NY,U32
13814,North Norwich,Chenango,P.O. Box,NY,U31
13815,Norwich,Chenango,Standard,NY,U31
13820,Oneonta,Otsego,Standard,NY,U14
13825,Otego,Otsego,Standard,NY,U14
13826,Ouaquaga,Broome,Standard,NY,U32
13827,Owego,Tioga,Standard,NY,U38
13830,Oxford,Chenango,Standard,NY,U31
13832,Plymouth,Chenango,Standard,NY,U31
13833,Port Crane,Broome,Standard,NY,U32
13834,Portlandville,Otsego,Standard,NY,U14
13835,Richford,Tioga,Standard,NY,U38
13838,Sidney,Delaware,Standard,NY,U08
13839,Sidney Center,Delaware,Standard,NY,U08
13840,Smithboro,Tioga,P.O. Box,NY,U38
13841,Smithville Flats,Chenango,Standard,NY,U31
13842,South Kortright,Delaware,Standard,NY,U08
13843,South New Berlin,Chenango,Standard,NY,U31
13844,South Plymouth,Chenango,Standard,NY,U31
13845,Tioga Center,Tioga,P.O. Box,NY,U38
13846,Treadwell,Delaware,Standard,NY,U08
13847,Trout Creek,Delaware,P.O. Box,NY,U08
13848,Tunnel,Broome,P.O. Box,NY,U32
13849,Unadilla,Otsego,Standard,NY,U14
13850,Vestal,Broome,Standard,NY,U32
13851,Vestal,Broome,P.O. Box,NY,U32
13856,Walton,Delaware,Standard,NY,U08
13859,Wells Bridge,Otsego,Standard,NY,U14
13860,West Davenport,Delaware,P.O. Box,NY,U08
13861,West Oneonta,Otsego,Standard,NY,U14
13862,Whitney Point,Broome,Standard,NY,U32
13863,Willet,Cortland,Standard,NY,U33
13864,Willseyville,Tioga,Standard,NY,U38
13865,Windsor,Broome,Standard,NY,U32
13901,Binghamton,Broome,Standard,NY,U32
13902,Binghamton,Broome,P.O. Box,NY,U32
13903,Binghamton,Broome,Standard,NY,U32
13904,Binghamton,Broome,Standard,NY,U32
13905,Binghamton,Broome,Standard,NY,U32
14001,Akron,Erie,Standard,NY,U53
14004,Alden,Erie,Standard,NY,U53
14005,Alexander,Genesee,Standard,NY,U50
14006,Angola,Erie,Standard,NY,U53
14008,Appleton,Niagara,Standard,NY,U52
14009,Arcade,Wyoming,Standard,NY,U49
14010,Athol Springs,Erie,P.O. Box,NY,U53
14011,Attica,Wyoming,Standard,NY,U49
14012,Barker,Niagara,Standard,NY,U52
14013,Basom,Genesee,Standard,NY,U50
14020,Batavia,Genesee,Standard,NY,U50
14021,Batavia,Genesee,P.O. Box,NY,U50
14024,Bliss,Wyoming,Standard,NY,U49
14025,Boston,Erie,Standard,NY,U53
14026,Bowmansville,Erie,Standard,NY,U53
14027,Brant,Erie,P.O. Box,NY,U53
14028,Burt,Niagara,Standard,NY,U52
14029,Centerville,Allegany,P.O. Box,NY,U48
14030,Chaffee,Erie,Standard,NY,U53
14031,Clarence,Erie,Standard,NY,U53
14032,Clarence Center,Erie,Standard,NY,U53
14033,Colden,Erie,Standard,NY,U53
14034,Collins,Erie,Standard,NY,U53
14035,Collins Center,Erie,P.O. Box,NY,U53
14036,Corfu,Genesee,Standard,NY,U50
14037,Cowlesville,Wyoming,Standard,NY,U49
14038,Crittenden,Erie,P.O. Box,NY,U53
14039,Dale,Wyoming,Standard,NY,U49
14040,Darien Center,Genesee,Standard,NY,U50
14041,Dayton,Cattaraugus,Standard,NY,U54
14042,Delevan,Cattaraugus,Standard,NY,U54
14043,Depew,Erie,Standard,NY,U53
14047,Derby,Erie,Standard,NY,U53
14048,Dunkirk,Chautauqua,Standard,NY,U55
14051,East Amherst,Erie,Standard,NY,U53
14052,East Aurora,Erie,Standard,NY,U53
14054,East Bethany,Genesee,Standard,NY,U50
14055,East Concord,Erie,Standard,NY,U53
14056,East Pembroke,Genesee,P.O. Box,NY,U50
14057,Eden,Erie,Standard,NY,U53
14058,Elba,Genesee,Standard,NY,U50
14059,Elma,Erie,Standard,NY,U53
14060,Farmersville Station,Cattaraugus,Standard,NY,U54
14061,Farnham,Erie,P.O. Box,NY,U53
14062,Forestville,Chautauqua,Standard,NY,U55
14063,Fredonia,Chautauqua,Standard,NY,U55
14065,Freedom,Cattaraugus,Standard,NY,U54
14066,Gainesville,Wyoming,Standard,NY,U49
14067,Gasport,Niagara,Standard,NY,U52
14068,Getzville,Erie,Standard,NY,U53
14069,Glenwood,Erie,Standard,NY,U53
14070,Gowanda,Cattaraugus,Standard,NY,U54
14072,Grand Island,Erie,Standard,NY,U53
14075,Hamburg,Erie,Standard,NY,U53
14080,Holland,Erie,Standard,NY,U53
14081,Irving,Chautauqua,Standard,NY,U55
14082,Java Center,Wyoming,Standard,NY,U49
14083,Java Village,Wyoming,Standard,NY,U49
14085,Lake View,Erie,Standard,NY,U53
14086,Lancaster,Erie,Standard,NY,U53
14091,Lawtons,Erie,Standard,NY,U53
14092,Lewiston,Niagara,Standard,NY,U52
14094,Lockport,Niagara,Standard,NY,U52
14095,Lockport,Niagara,P.O. Box,NY,U52
14098,Lyndonville,Orleans,Standard,NY,U51
14101,Machias,Cattaraugus,Standard,NY,U54
14102,Marilla,Erie,Standard,NY,U53
14103,Medina,Orleans,Standard,NY,U51
14105,Middleport,Niagara,Standard,NY,U52
14107,Model City,Niagara,P.O. Box,NY,U52
14108,Newfane,Niagara,Standard,NY,U52
14109,Niagara University,Niagara,P.O. Box,NY,U52
14110,North Boston,Erie,P.O. Box,NY,U53
14111,North Collins,Erie,Standard,NY,U53
14112,North Evans,Erie,P.O. Box,NY,U53
14113,North Java,Wyoming,Standard,NY,U49
14120,North Tonawanda,Niagara,Standard,NY,U52
14125,Oakfield,Genesee,Standard,NY,U50
14126,Olcott,Niagara,P.O. Box,NY,U52
14127,Orchard Park,Erie,Standard,NY,U53
14129,Perrysburg,Cattaraugus,Standard,NY,U54
14130,Pike,Wyoming,P.O. Box,NY,U49
14131,Ransomville,Niagara,Standard,NY,U52
14132,Sanborn,Niagara,Standard,NY,U52
14133,Sandusky,Cattaraugus,P.O. Box,NY,U54
14134,Sardinia,Erie,Standard,NY,U53
14135,Sheridan,Chautauqua,P.O. Box,NY,U55
14136,Silver Creek,Chautauqua,Standard,NY,U55
14138,South Dayton,Cattaraugus,Standard,NY,U54
14139,South Wales,Erie,Standard,NY,U53
14140,Spring Brook,Erie,P.O. Box,NY,U53
14141,Springville,Erie,Standard,NY,U53
14143,Stafford,Genesee,Standard,NY,U50
14144,Stella Niagara,Niagara,Standard,NY,U52
14145,Strykersville,Wyoming,Standard,NY,U49
14150,Tonawanda,Erie,Standard,NY,U53
14151,Tonawanda,Erie,P.O. Box,NY,U53
14166,Van Buren Point,Chautauqua,P.O. Box,NY,U55
14167,Varysburg,Wyoming,Standard,NY,U49
14168,Versailles,Cattaraugus,P.O. Box,NY,U54
14169,Wales Center,Erie,P.O. Box,NY,U53
14170,West Falls,Erie,Standard,NY,U53
14171,West Valley,Cattaraugus,Standard,NY,U54
14172,Wilson,Niagara,Standard,NY,U52
14173,Yorkshire,Cattaraugus,P.O. Box,NY,U54
14174,Youngstown,Niagara,Standard,NY,U52
14201,Buffalo,Erie,Standard,NY,U53
14202,Buffalo,Erie,Standard,NY,U53
14203,Buffalo,Erie,Standard,NY,U53
14204,Buffalo,Erie,Standard,NY,U53
14205,Buffalo,Erie,P.O. Box,NY,U53
14206,Buffalo,Erie,Standard,NY,U53
14207,Buffalo,Erie,Standard,NY,U53
14208,Buffalo,Erie,Standard,NY,U53
14209,Buffalo,Erie,Standard,NY,U53
14210,Buffalo,Erie,Standard,NY,U53
14211,Buffalo,Erie,Standard,NY,U53
14212,Buffalo,Erie,Standard,NY,U53
14213,Buffalo,Erie,Standard,NY,U53
14214,Buffalo,Erie,Standard,NY,U53
14215,Buffalo,Erie,Standard,NY,U53
14216,Buffalo,Erie,Standard,NY,U53
14217,Buffalo,Erie,Standard,NY,U53
14218,Buffalo,Erie,Standard,NY,U53
14219,Buffalo,Erie,Standard,NY,U53
14220,Buffalo,Erie,Standard,NY,U53
14221,Buffalo,Erie,Standard,NY,U53
14222,Buffalo,Erie,Standard,NY,U53
14223,Buffalo,Erie,Standard,NY,U53
14224,Buffalo,Erie,Standard,NY,U53
14225,Buffalo,Erie,Standard,NY,U53
14226,Buffalo,Erie,Standard,NY,U53
14227,Buffalo,Erie,Standard,NY,U53
14228,Buffalo,Erie,Standard,NY,U53
14231,Buffalo,Erie,P.O. Box,NY,U53
14233,Buffalo,Erie,Unique,NY,U53
14240,Buffalo,Erie,P.O. Box,NY,U53
14241,Buffalo,Erie,Unique,NY,U53
14260,Buffalo,Erie,Unique,NY,U53
14261,Buffalo,Erie,Unique,NY,U53
14263,Buffalo,Erie,Unique,NY,U53
14264,Buffalo,Erie,Unique,NY,U53
14265,Buffalo,Erie,Unique,NY,U53
14267,Buffalo,Erie,Unique,NY,U53
14269,Buffalo,Erie,Unique,NY,U53
14270,Buffalo,Erie,Unique,NY,U53
14272,Buffalo,Erie,Unique,NY,U53
14273,Buffalo,Erie,Unique,NY,U53
14276,Buffalo,Erie,Unique,NY,U53
14280,Buffalo,Erie,Unique,NY,U53
14301,Niagara Falls,Niagara,Standard,NY,U52
14302,Niagara Falls,Niagara,P.O. Box,NY,U52
14303,Niagara Falls,Niagara,Standard,NY,U52
14304,Niagara Falls,Niagara,Standard,NY,U52
14305,Niagara Falls,Niagara,Standard,NY,U52
14410,Adams Basin,Monroe,P.O. Box,NY,U46
14411,Albion,Orleans,Standard,NY,U51
14413,Alton,Wayne,P.O. Box,NY,U39
14414,Avon,Livingston,Standard,NY,U47
14415,Bellona,Yates,Standard,NY,U44
14416,Bergen,Genesee,Standard,NY,U50
14418,Branchport,Yates,Standard,NY,U44
14420,Brockport,Monroe,Standard,NY,U46
14422,Byron,Genesee,Standard,NY,U50
14423,Caledonia,Livingston,Standard,NY,U47
14424,Canandaigua,Ontario,Standard,NY,U45
14425,Farmington,Ontario,Standard,NY,U45
14427,Castile,Wyoming,Standard,NY,U49
14428,Churchville,Monroe,Standard,NY,U46
14429,Clarendon,Orleans,P.O. Box,NY,U51
14430,Clarkson,Monroe,P.O. Box,NY,U46
14432,Clifton Springs,Ontario,Standard,NY,U45
14433,Clyde,Wayne,Standard,NY,U39
14435,Conesus,Livingston,Standard,NY,U47
14437,Dansville,Livingston,Standard,NY,U47
14441,Dresden,Yates,Standard,NY,U44
14443,East Bloomfield,Ontario,P.O. Box,NY,U45
14445,East Rochester,Monroe,Standard,NY,U46
14449,East Williamson,Wayne,P.O. Box,NY,U39
14450,Fairport,Monroe,Standard,NY,U46
14452,Fancher,Orleans,P.O. Box,NY,U51
14453,Fishers,Ontario,P.O. Box,NY,U45
14454,Geneseo,Livingston,Standard,NY,U47
14456,Geneva,Ontario,Standard,NY,U45
14461,Gorham,Ontario,P.O. Box,NY,U45
14462,Groveland,Livingston,Standard,NY,U47
14463,Hall,Ontario,P.O. Box,NY,U45
14464,Hamlin,Monroe,Standard,NY,U46
14466,Hemlock,Livingston,Standard,NY,U47
14467,Henrietta,Monroe,Standard,NY,U46
14468,Hilton,Monroe,Standard,NY,U46
14469,Bloomfield,Ontario,Standard,NY,U45
14470,Holley,Orleans,Standard,NY,U51
14471,Honeoye,Ontario,Standard,NY,U45
14472,Honeoye Falls,Monroe,Standard,NY,U46
14475,Ionia,Ontario,Standard,NY,U45
14476,Kendall,Orleans,Standard,NY,U51
14477,Kent,Orleans,Standard,NY,U51
14478,Keuka Park,Yates,Standard,NY,U44
14479,Knowlesville,Orleans,Standard,NY,U51
14480,Lakeville,Livingston,Standard,NY,U47
14481,Leicester,Livingston,Standard,NY,U47
14482,Le Roy,Genesee,Standard,NY,U50
14485,Lima,Livingston,Standard,NY,U47
14486,Linwood,Livingston,Standard,NY,U47
14487,Livonia,Livingston,Standard,NY,U47
14488,Livonia Center,Livingston,P.O. Box,NY,U47
14489,Lyons,Wayne,Standard,NY,U39
14502,Macedon,Wayne,Standard,NY,U39
14504,Manchester,Ontario,Standard,NY,U45
14505,Marion,Wayne,Standard,NY,U39
14506,Mendon,Monroe,Standard,NY,U46
14507,Middlesex,Yates,Standard,NY,U44
14508,Morton,Monroe,P.O. Box,NY,U46
14510,Mount Morris,Livingston,Standard,NY,U47
14511,Mumford,Monroe,P.O. Box,NY,U46
14512,Naples,Ontario,Standard,NY,U45
14513,Newark,Wayne,Standard,NY,U39
14514,North Chili,Monroe,Standard,NY,U46
14515,North Greece,Monroe,P.O. Box,NY,U46
14516,North Rose,Wayne,Standard,NY,U39
14517,Nunda,Livingston,Standard,NY,U47
14518,Oaks Corners,Ontario,P.O. Box,NY,U45
14519,Ontario,Wayne,Standard,NY,U39
14520,Ontario Center,Wayne,P.O. Box,NY,U39
14521,Ovid,Seneca,Standard,NY,U40
14522,Palmyra,Wayne,Standard,NY,U39
14525,Pavilion,Genesee,Standard,NY,U50
14526,Penfield,Monroe,Standard,NY,U46
14527,Penn Yan,Yates,Standard,NY,U44
14529,Perkinsville,Steuben,P.O. Box,NY,U43
14530,Perry,Wyoming,Standard,NY,U49
14532,Phelps,Ontario,Standard,NY,U45
14533,Piffard,Livingston,Standard,NY,U47
14534,Pittsford,Monroe,Standard,NY,U46
14536,Portageville,Wyoming,Standard,NY,U49
14537,Port Gibson,Ontario,P.O. Box,NY,U45
14538,Pultneyville,Wayne,P.O. Box,NY,U39
14539,Retsof,Livingston,P.O. Box,NY,U47
14541,Romulus,Seneca,Standard,NY,U40
14542,Rose,Wayne,P.O. Box,NY,U39
14543,Rush,Monroe,Standard,NY,U46
14544,Rushville,Yates,Standard,NY,U44
14545,Scottsburg,Livingston,Standard,NY,U47
14546,Scottsville,Monroe,Standard,NY,U46
14547,Seneca Castle,Ontario,P.O. Box,NY,U45
14548,Shortsville,Ontario,Standard,NY,U45
14549,Silver Lake,Wyoming,P.O. Box,NY,U49
14550,Silver Springs,Wyoming,Standard,NY,U49
14551,Sodus,Wayne,Standard,NY,U39
14555,Sodus Point,Wayne,Standard,NY,U39
14556,Sonyea,Livingston,P.O. Box,NY,U47
14557,South Byron,Genesee,P.O. Box,NY,U50
14558,South Lima,Livingston,P.O. Box,NY,U47
14559,Spencerport,Monroe,Standard,NY,U46
14560,Springwater,Livingston,Standard,NY,U47
14561,Stanley,Ontario,Standard,NY,U45
14563,Union Hill,Wayne,P.O. Box,NY,U39
14564,Victor,Ontario,Standard,NY,U45
14568,Walworth,Wayne,Standard,NY,U39
14569,Warsaw,Wyoming,Standard,NY,U49
14571,Waterport,Orleans,Standard,NY,U51
14572,Wayland,Steuben,Standard,NY,U43
14580,Webster,Monroe,Standard,NY,U46
14585,West Bloomfield,Ontario,Standard,NY,U45
14586,West Henrietta,Monroe,Standard,NY,U46
14588,Willard,Seneca,P.O. Box,NY,U40
14589,Williamson,Wayne,Standard,NY,U39
14590,Wolcott,Wayne,Standard,NY,U39
14591,Wyoming,Wyoming,Standard,NY,U49
14592,York,Livingston,P.O. Box,NY,U47
14602,Rochester,Monroe,P.O. Box,NY,U46
14603,Rochester,Monroe,P.O. Box,NY,U46
14604,Rochester,Monroe,Standard,NY,U46
14605,Rochester,Monroe,Standard,NY,U46
14606,Rochester,Monroe,Standard,NY,U46
14607,Rochester,Monroe,Standard,NY,U46
14608,Rochester,Monroe,Standard,NY,U46
14609,Rochester,Monroe,Standard,NY,U46
14610,Rochester,Monroe,Standard,NY,U46
14611,Rochester,Monroe,Standard,NY,U46
14612,Rochester,Monroe,Standard,NY,U46
14613,Rochester,Monroe,Standard,NY,U46
14614,Rochester,Monroe,Standard,NY,U46
14615,Rochester,Monroe,Standard,NY,U46
14616,Rochester,Monroe,Standard,NY,U46
14617,Rochester,Monroe,Standard,NY,U46
14618,Rochester,Monroe,Standard,NY,U46
14619,Rochester,Monroe,Standard,NY,U46
14620,Rochester,Monroe,Standard,NY,U46
14621,Rochester,Monroe,Standard,NY,U46
